InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV021633,SC3827,PACK OF 72 RETROSPOT CAKE CASES,9,2024-12-15 00:00:00,17.55,2062.0,Germany
INV020725,SC6524,PARTY BUNTING,3,2024-11-28 00:00:00,61.97,2028.0,Germany
INV024010,SC5319,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-10-19 00:00:00,79.99,2232.0,United Kingdom
INV021712,SC3985,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-11-17 00:00:00,3.01,2065.0,Netherlands
INV020078,SC3032,WHITE HANGING HEART T-LIGHT HOLDER,1,2024-12-02 00:00:00,26.75,2003.0,Spain
INV020213,SC3475,JUMBO BAG RED RETROSPOT,6,2024-12-22 00:00:00,31.51,2008.0,France
INV025028,SC7404,GLASS STAR FROSTED T-LIGHT HOLDER,1,2024-10-17 00:00:00,22.89,2422.0,France
INV022068,SC4566,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-11-24 00:00:00,11.71,2078.0,Germany
INV022674,SC2432,PACK OF 72 RETROSPOT CAKE CASES,7,2024-12-11 00:00:00,24.58,2118.0,United Kingdom
INV021355,SC7703,WHITE HANGING HEART T-LIGHT HOLDER,6,2024-11-19 00:00:00,35.1,2052.0,France
INV020226,SC6684,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-11-22 00:00:00,45.86,2008.0,United Kingdom
INV020314,SC3860,WHITE HANGING HEART T-LIGHT HOLDER,7,2024-12-02 00:00:00,57.59,2012.0,United Kingdom
INV021883,SC4385,VINTAGE UNION JACK MEMOBOARD,5,2024-11-27 00:00:00,23.16,2071.0,United Kingdom
INV024624,SC6250,CREAM CUPID HEARTS COAT HANGER,9,2024-11-18 00:00:00,14.3,2323.0,United Kingdom
INV022401,SC2183,LUNCH BAG RED RETROSPOT,1,2024-11-05 00:00:00,77.99,2097.0,United Kingdom
INV021104,SC2813,PARTY BUNTING,3,2024-11-11 00:00:00,30.16,2043.0,United Kingdom
INV023809,SC9309,GLASS STAR FROSTED T-LIGHT HOLDER,1,2024-10-20 00:00:00,10.37,2200.0,Spain
INV024931,SC6201,CREAM CUPID HEARTS COAT HANGER,4,2024-05-04 00:00:00,46.7,,United Kingdom
INV020080,SC2612,PACK OF 72 RETROSPOT CAKE CASES,3,2024-12-12 00:00:00,18.56,2003.0,United Kingdom
INV024907,SC7537,PACK OF 72 RETROSPOT CAKE CASES,8,2024-07-28 00:00:00,37.18,2382.0,United Kingdom
INV022482,SC9595,JUMBO BAG RED RETROSPOT,7,2024-11-12 00:00:00,27.23,2104.0,Belgium
INV022154,SC5922,GLASS STAR FROSTED T-LIGHT HOLDER,6,2024-11-09 00:00:00,62.92,2081.0,Germany
INV022026,SC2970,REGENCY CAKESTAND 3 TIER,1,2024-11-29 00:00:00,38.06,2076.0,United Kingdom
INV022248,SC4511,JUMBO BAG RED RETROSPOT,4,2024-11-11 00:00:00,47.55,2087.0,United Kingdom
INV022809,SC7281,GLASS STAR FROSTED T-LIGHT HOLDER,2,2024-10-26 00:00:00,42.85,2127.0,Germany
INV020181,SC9059,LUNCH BAG RED RETROSPOT,3,2024-12-11 00:00:00,53.64,2007.0,France
INV020314,SC4583,JUMBO BAG RED RETROSPOT,1,2024-12-02 00:00:00,22.82,2012.0,United Kingdom
INV021505,SC6262,WHITE HANGING HEART T-LIGHT HOLDER,1,2024-11-14 00:00:00,70.66,2058.0,United Kingdom
INV020168,SC5149,GLASS STAR FROSTED T-LIGHT HOLDER,6,2024-11-25 00:00:00,14.95,2006.0,France
INV022538,SC6755,JUMBO BAG RED RETROSPOT,6,2024-11-27 00:00:00,16.55,2108.0,Belgium
INV021699,SC3065,LUNCH BAG RED RETROSPOT,4,2024-11-17 00:00:00,37.98,2064.0,United Kingdom
INV020659,SC4990,REGENCY CAKESTAND 3 TIER,7,2024-12-02 00:00:00,-1.0,,Belgium
INV023888,SC7549,WHITE HANGING HEART T-LIGHT HOLDER,2,2024-10-17 00:00:00,16.86,2212.0,Germany
INV021054,SC6726,JUMBO BAG RED RETROSPOT,4,2024-11-21 00:00:00,57.62,2041.0,United Kingdom
INV020429,SC2825,LUNCH BAG RED RETROSPOT,2,2024-12-07 00:00:00,3.64,2016.0,Netherlands
INV023910,SC1974,ASSORTED COLOUR BIRD ORNAMENT,4,2024-10-18 00:00:00,31.93,2215.0,United Kingdom
INV022678,SC3345,LUNCH BAG RED RETROSPOT,8,2024-11-26 00:00:00,0.0,2118.0,Netherlands
INV023169,SC5803,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-10-07 00:00:00,60.03,2153.0,United Kingdom
INV025096,SC1461,CREAM CUPID HEARTS COAT HANGER,1,2024-06-18 00:00:00,23.59,2446.0,United Kingdom
INV023322,SC2154,GLASS STAR FROSTED T-LIGHT HOLDER,1,2024-10-09 00:00:00,23.27,2164.0,Germany
INV023440,SC5292,ASSORTED COLOUR BIRD ORNAMENT,8,2024-10-15 00:00:00,20.46,2173.0,Spain
INV022057,SC4915,JUMBO BAG RED RETROSPOT,1,2024-11-23 00:00:00,62.35,2077.0,Belgium
INV021258,SC8218,WHITE HANGING HEART T-LIGHT HOLDER,9,2024-11-24 00:00:00,5.3,2049.0,United Kingdom
INV023975,SC2008,ASSORTED COLOUR BIRD ORNAMENT,4,2024-11-23 00:00:00,40.81,2226.0,United Kingdom
INV024276,SC7438,PARTY BUNTING,7,2024-10-21 00:00:00,63.35,2270.0,Netherlands
INV021535,SC3576,CREAM CUPID HEARTS COAT HANGER,9,2024-11-20 00:00:00,9.41,2059.0,United Kingdom
INV024112,SC2851,REGENCY CAKESTAND 3 TIER,9,2024-07-31 00:00:00,57.9,2247.0,Spain
INV024438,SC9609,PARTY BUNTING,1,2024-10-29 00:00:00,15.41,2294.0,Netherlands
INV024365,SC3042,GLASS STAR FROSTED T-LIGHT HOLDER,5,2024-07-18 00:00:00,50.05,2283.0,United Kingdom
INV024168,SC4029,PACK OF 72 RETROSPOT CAKE CASES,6,2024-10-24 00:00:00,34.63,2255.0,United Kingdom
INV025144,SC5894,LUNCH BAG RED RETROSPOT,4,2024-01-16 00:00:00,23.04,2475.0,Germany
INV020389,SC7533,GLASS STAR FROSTED T-LIGHT HOLDER,7,2024-12-17 00:00:00,66.13,2015.0,United Kingdom
CINV024328,SC8184,LUNCH BAG RED RETROSPOT,-5,2024-09-18 00:00:00,43.5,2278.0,Netherlands
INV022973,SC9029,PARTY BUNTING,1,2024-10-28 00:00:00,14.54,2139.0,France
INV020233,SC8130,WHITE HANGING HEART T-LIGHT HOLDER,7,2024-11-29 00:00:00,66.88,2009.0,Spain
INV020211,SC5881,LUNCH BAG RED RETROSPOT,1,2024-11-19 00:00:00,57.52,2008.0,Netherlands
INV022454,SC2061,WHITE HANGING HEART T-LIGHT HOLDER,1,2024-10-08 00:00:00,58.23,,United Kingdom
INV021664,SC2937,PACK OF 72 RETROSPOT CAKE CASES,5,2024-11-28 00:00:00,10.49,2063.0,United Kingdom
CINV024325,SC4709,WHITE HANGING HEART T-LIGHT HOLDER,-2,2024-08-04 00:00:00,61.47,2278.0,United Kingdom
INV022664,SC8968,PACK OF 72 RETROSPOT CAKE CASES,9,2024-10-15 00:00:00,36.37,2117.0,Spain
INV024744,SC2021,JUMBO BAG RED RETROSPOT,5,2024-09-25 00:00:00,38.85,2340.0,United Kingdom
INV021874,SC9216,JUMBO BAG RED RETROSPOT,3,2024-11-23 00:00:00,79.9,2071.0,Germany
INV024882,SC2713,REGENCY CAKESTAND 3 TIER,2,2024-08-03 00:00:00,25.38,2373.0,United Kingdom
INV023488,SC4396,,1,2024-11-24 00:00:00,14.4,,Netherlands
INV024368,SC3600,VINTAGE UNION JACK MEMOBOARD,9,2024-10-05 00:00:00,18.35,2283.0,United Kingdom
CINV021318,SC9849,GLASS STAR FROSTED T-LIGHT HOLDER,-1,2024-11-26 00:00:00,9.36,2051.0,United Kingdom
INV024533,SC5545,REGENCY CAKESTAND 3 TIER,2,2024-11-25 00:00:00,37.73,2309.0,Netherlands
INV023358,SC9240,JUMBO BAG RED RETROSPOT,2,2024-10-30 00:00:00,75.52,2167.0,United Kingdom
INV024405,SC1592,PACK OF 72 RETROSPOT CAKE CASES,6,2024-06-23 00:00:00,74.62,2288.0,Netherlands
INV023197,SC5421,PARTY BUNTING,3,2024-10-12 00:00:00,48.18,2155.0,France
INV022470,SC6492,PARTY BUNTING,6,2024-11-02 00:00:00,-1.0,2103.0,United Kingdom
INV022583,SC8920,VINTAGE UNION JACK MEMOBOARD,6,2024-12-02 00:00:00,-2.5,2111.0,United Kingdom
INV020090,SC5681,VINTAGE UNION JACK MEMOBOARD,5,2024-11-11 00:00:00,63.31,2003.0,France
INV021940,SC8595,LUNCH BAG RED RETROSPOT,9,2024-12-05 00:00:00,74.37,2073.0,United Kingdom
INV022348,SC4292,ASSORTED COLOUR BIRD ORNAMENT,6,2024-11-03 00:00:00,58.27,2094.0,United Kingdom
INV023105,SC1129,VINTAGE UNION JACK MEMOBOARD,6,2024-11-24 00:00:00,22.95,2149.0,France
INV021103,SC1907,ASSORTED COLOUR BIRD ORNAMENT,7,2024-12-14 00:00:00,12.18,,United Kingdom
INV023598,SC1793,VINTAGE UNION JACK MEMOBOARD,7,2024-10-22 00:00:00,55.45,2184.0,Germany
INV020858,SC7642,ASSORTED COLOUR BIRD ORNAMENT,5,2024-11-25 00:00:00,59.15,2034.0,United Kingdom
INV021053,SC7960,PARTY BUNTING,6,2024-11-14 00:00:00,12.62,2041.0,United Kingdom
INV023128,SC1524,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-11-26 00:00:00,43.04,2151.0,Netherlands
INV023498,SC3844,PACK OF 72 RETROSPOT CAKE CASES,6,2024-09-12 00:00:00,0.0,2178.0,United Kingdom
INV022282,SC6558,CREAM CUPID HEARTS COAT HANGER,3,2024-11-16 00:00:00,-2.5,2089.0,United Kingdom
INV021508,SC7069,JUMBO BAG RED RETROSPOT,8,2024-12-16 00:00:00,28.04,2058.0,United Kingdom
INV021043,SC6178,PACK OF 72 RETROSPOT CAKE CASES,3,2024-11-24 00:00:00,47.16,2041.0,United Kingdom
INV023062,SC3763,WHITE HANGING HEART T-LIGHT HOLDER,9,2024-10-24 00:00:00,8.48,2145.0,United Kingdom
INV020242,SC8932,ASSORTED COLOUR BIRD ORNAMENT,9,2024-11-12 00:00:00,13.61,2009.0,Belgium
INV024010,SC4855,JUMBO BAG RED RETROSPOT,8,2024-10-19 00:00:00,11.4,2232.0,United Kingdom
INV024053,SC7423,LUNCH BAG RED RETROSPOT,5,2024-09-12 00:00:00,19.98,2238.0,France
INV020392,SC6090,PARTY BUNTING,8,2024-12-20 00:00:00,37.03,2015.0,United Kingdom
INV021904,SC4049,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-12-11 00:00:00,58.83,2072.0,United Kingdom
INV022438,SC4321,ASSORTED COLOUR BIRD ORNAMENT,9,2024-10-19 00:00:00,30.17,2100.0,Germany
INV023492,SC4543,ASSORTED COLOUR BIRD ORNAMENT,9,2024-11-21 00:00:00,61.67,2177.0,France
INV020121,SC8575,REGENCY CAKESTAND 3 TIER,3,2024-12-03 00:00:00,8.9,2004.0,United Kingdom
INV024227,SC3979,JUMBO BAG RED RETROSPOT,7,2024-08-17 00:00:00,62.56,2262.0,United Kingdom
CINV021729,SC1933,JUMBO BAG RED RETROSPOT,-6,2024-11-18 00:00:00,14.14,,United Kingdom
INV025125,SC2359,CREAM CUPID HEARTS COAT HANGER,5,2024-05-07 00:00:00,37.87,2462.0,United Kingdom
INV024291,SC5329,LUNCH BAG RED RETROSPOT,8,2024-08-06 00:00:00,28.51,2273.0,United Kingdom
INV023017,SC2086,VINTAGE UNION JACK MEMOBOARD,9,2024-12-10 00:00:00,76.31,2143.0,United Kingdom
INV020369,SC1025,,4,2024-12-19 00:00:00,62.71,2014.0,United Kingdom
INV022065,SC9695,CREAM CUPID HEARTS COAT HANGER,9,2024-12-13 00:00:00,40.96,2077.0,United Kingdom
INV024727,SC5906,PARTY BUNTING,6,2024-08-05 00:00:00,23.65,2337.0,United Kingdom
INV020983,SC7865,ASSORTED COLOUR BIRD ORNAMENT,9,2024-11-18 00:00:00,41.65,,Germany
INV020738,SC5306,GLASS STAR FROSTED T-LIGHT HOLDER,9,2024-12-03 00:00:00,36.04,2029.0,United Kingdom
INV021405,SC8992,WHITE HANGING HEART T-LIGHT HOLDER,9,2024-12-03 00:00:00,6.81,2053.0,United Kingdom
CINV021375,SC8863,GLASS STAR FROSTED T-LIGHT HOLDER,-3,2024-12-19 00:00:00,25.48,2053.0,Germany
INV024754,SC4441,ASSORTED COLOUR BIRD ORNAMENT,4,2024-08-16 00:00:00,40.27,2342.0,United Kingdom
INV021894,SC7219,ASSORTED COLOUR BIRD ORNAMENT,2,2024-12-10 00:00:00,44.64,2071.0,United Kingdom
INV024607,SC4439,PARTY BUNTING,5,2024-08-26 00:00:00,40.39,2320.0,United Kingdom
INV022401,SC5904,REGENCY CAKESTAND 3 TIER,8,2024-11-05 00:00:00,36.19,2097.0,United Kingdom
INV024768,SC8155,ASSORTED COLOUR BIRD ORNAMENT,4,2024-10-20 00:00:00,7.33,2343.0,United Kingdom
INV021115,SC4437,ASSORTED COLOUR BIRD ORNAMENT,7,2024-11-11 00:00:00,50.04,2043.0,France
INV022051,SC1257,REGENCY CAKESTAND 3 TIER,1,2024-12-04 00:00:00,6.81,2077.0,Netherlands
INV020380,SC1109,WHITE HANGING HEART T-LIGHT HOLDER,9,2024-12-11 00:00:00,38.36,2014.0,Belgium
CINV020215,SC3487,WHITE HANGING HEART T-LIGHT HOLDER,-7,2024-12-22 00:00:00,27.51,2008.0,United Kingdom
INV024626,SC3927,,2,2024-09-21 00:00:00,72.5,2323.0,United Kingdom
INV022560,SC3984,GLASS STAR FROSTED T-LIGHT HOLDER,5,2024-10-15 00:00:00,13.07,2110.0,United Kingdom
INV024367,SC9877,LUNCH BAG RED RETROSPOT,3,2024-09-12 00:00:00,48.98,2283.0,United Kingdom
INV021645,SC9148,VINTAGE UNION JACK MEMOBOARD,8,2024-12-08 00:00:00,41.78,2062.0,United Kingdom
INV021300,SC7124,GLASS STAR FROSTED T-LIGHT HOLDER,2,2024-11-29 00:00:00,15.46,2050.0,United Kingdom
INV020596,SC4158,LUNCH BAG RED RETROSPOT,4,2024-12-11 00:00:00,62.21,2023.0,Germany
INV021564,SC5014,JUMBO BAG RED RETROSPOT,8,2024-12-08 00:00:00,55.5,2060.0,Germany
INV025005,SC5147,JUMBO BAG RED RETROSPOT,1,2024-11-09 00:00:00,64.58,2415.0,Germany
INV025118,SC4094,WHITE HANGING HEART T-LIGHT HOLDER,6,2024-06-27 00:00:00,-1.0,2457.0,United Kingdom
INV020498,SC9252,LUNCH BAG RED RETROSPOT,8,2024-12-16 00:00:00,28.24,2019.0,United Kingdom
INV021954,SC2067,WHITE HANGING HEART T-LIGHT HOLDER,1,2024-11-21 00:00:00,40.85,2073.0,Germany
INV022129,SC2851,REGENCY CAKESTAND 3 TIER,2,2024-11-23 00:00:00,13.68,2079.0,United Kingdom
INV022414,SC5930,VINTAGE UNION JACK MEMOBOARD,6,2024-11-14 00:00:00,52.76,2098.0,United Kingdom
INV021895,SC9258,PARTY BUNTING,4,2024-11-21 00:00:00,19.85,2071.0,United Kingdom
INV020915,SC5175,WHITE HANGING HEART T-LIGHT HOLDER,1,2024-12-04 00:00:00,0.0,2036.0,United Kingdom
INV022296,SC9849,ASSORTED COLOUR BIRD ORNAMENT,5,2024-11-25 00:00:00,73.24,2090.0,United Kingdom
INV020904,SC6707,CREAM CUPID HEARTS COAT HANGER,5,2024-12-20 00:00:00,78.35,2035.0,France
INV020021,SC5797,PARTY BUNTING,2,2024-12-08 00:00:00,72.13,2001.0,Netherlands
INV020986,SC8899,REGENCY CAKESTAND 3 TIER,8,2024-11-22 00:00:00,45.52,2039.0,United Kingdom
INV022600,SC6003,VINTAGE UNION JACK MEMOBOARD,9,2024-11-05 00:00:00,69.0,2112.0,Spain
INV021413,SC6541,REGENCY CAKESTAND 3 TIER,7,2024-11-26 00:00:00,62.15,2054.0,United Kingdom
INV022371,SC8342,REGENCY CAKESTAND 3 TIER,8,2024-11-02 00:00:00,40.94,2095.0,United Kingdom
INV022106,SC2362,CREAM CUPID HEARTS COAT HANGER,2,2024-12-21 00:00:00,3.89,2078.0,Spain
INV021947,SC3359,PACK OF 72 RETROSPOT CAKE CASES,2,2024-11-18 00:00:00,33.53,2073.0,United Kingdom
INV023041,SC3430,LUNCH BAG RED RETROSPOT,2,2024-10-30 00:00:00,25.96,2144.0,United Kingdom
INV022260,SC2593,GLASS STAR FROSTED T-LIGHT HOLDER,4,2024-11-26 00:00:00,77.65,2088.0,Netherlands
INV022525,SC6278,WHITE HANGING HEART T-LIGHT HOLDER,2,2024-11-05 00:00:00,67.65,2107.0,United Kingdom
INV022633,SC1230,VINTAGE UNION JACK MEMOBOARD,5,2024-11-14 00:00:00,5.35,2115.0,France
INV020678,SC2624,WHITE HANGING HEART T-LIGHT HOLDER,6,2024-12-14 00:00:00,33.68,2026.0,United Kingdom
INV023553,SC5446,JUMBO BAG RED RETROSPOT,5,2024-11-12 00:00:00,6.09,2182.0,France
INV022967,SC7339,JUMBO BAG RED RETROSPOT,8,2024-10-07 00:00:00,57.31,2139.0,United Kingdom
INV021512,SC7700,GLASS STAR FROSTED T-LIGHT HOLDER,2,2024-12-19 00:00:00,32.36,2058.0,United Kingdom
INV020224,SC2577,JUMBO BAG RED RETROSPOT,4,2024-11-20 00:00:00,26.38,2008.0,United Kingdom
INV023969,SC8286,JUMBO BAG RED RETROSPOT,6,2024-08-08 00:00:00,39.24,2225.0,France
CINV022126,SC8481,GLASS STAR FROSTED T-LIGHT HOLDER,-8,2024-11-30 00:00:00,74.59,,United Kingdom
INV020370,SC9891,JUMBO BAG RED RETROSPOT,7,2024-12-17 00:00:00,79.05,2014.0,United Kingdom
INV023090,SC5874,,7,2024-11-19 00:00:00,75.89,2148.0,France
INV024697,SC6407,LUNCH BAG RED RETROSPOT,9,2024-07-28 00:00:00,27.93,2332.0,Netherlands
INV024572,SC1999,GLASS STAR FROSTED T-LIGHT HOLDER,9,2024-07-05 00:00:00,71.48,2315.0,United Kingdom
INV020095,SC2110,PACK OF 72 RETROSPOT CAKE CASES,4,2024-11-20 00:00:00,12.15,2003.0,United Kingdom
INV022428,SC1491,WHITE HANGING HEART T-LIGHT HOLDER,1,2024-10-17 00:00:00,3.05,2099.0,United Kingdom
INV023769,SC9443,JUMBO BAG RED RETROSPOT,2,2024-11-14 00:00:00,18.96,2197.0,United Kingdom
INV020618,SC5648,VINTAGE UNION JACK MEMOBOARD,3,2024-11-25 00:00:00,18.19,2023.0,Spain
INV022867,SC7189,CREAM CUPID HEARTS COAT HANGER,9,2024-11-17 00:00:00,35.24,2132.0,United Kingdom
INV022853,SC2283,PACK OF 72 RETROSPOT CAKE CASES,8,2024-09-25 00:00:00,2.63,2131.0,United Kingdom
INV021114,SC3668,REGENCY CAKESTAND 3 TIER,1,2024-11-21 00:00:00,65.23,2043.0,United Kingdom
INV020329,SC4182,REGENCY CAKESTAND 3 TIER,7,2024-11-15 00:00:00,18.03,2012.0,Germany
INV023592,SC6228,LUNCH BAG RED RETROSPOT,2,2024-11-11 00:00:00,69.81,2184.0,United Kingdom
INV024298,SC7670,CREAM CUPID HEARTS COAT HANGER,4,2024-10-31 00:00:00,56.24,2274.0,United Kingdom
CINV023515,SC5412,VINTAGE UNION JACK MEMOBOARD,-9,2024-09-10 00:00:00,8.73,2179.0,Spain
INV021329,SC6574,WHITE HANGING HEART T-LIGHT HOLDER,9,2024-11-14 00:00:00,17.57,2051.0,United Kingdom
INV023959,SC2824,VINTAGE UNION JACK MEMOBOARD,6,2024-08-31 00:00:00,16.59,2223.0,Netherlands
INV022969,SC1540,LUNCH BAG RED RETROSPOT,4,2024-11-30 00:00:00,53.84,2139.0,United Kingdom
INV022533,SC1639,JUMBO BAG RED RETROSPOT,7,2024-10-29 00:00:00,79.84,2108.0,United Kingdom
INV020548,SC1670,WHITE HANGING HEART T-LIGHT HOLDER,8,2024-12-18 00:00:00,70.82,2021.0,United Kingdom
INV023242,SC2167,GLASS STAR FROSTED T-LIGHT HOLDER,8,2024-11-03 00:00:00,34.11,2158.0,United Kingdom
INV024770,SC7294,ASSORTED COLOUR BIRD ORNAMENT,1,2024-08-07 00:00:00,20.5,2344.0,United Kingdom
CINV020861,SC4651,REGENCY CAKESTAND 3 TIER,-5,2024-12-07 00:00:00,36.47,2034.0,United Kingdom
INV020809,SC7918,ASSORTED COLOUR BIRD ORNAMENT,1,2024-12-21 00:00:00,55.68,2032.0,United Kingdom
INV022308,SC2531,GLASS STAR FROSTED T-LIGHT HOLDER,4,2024-12-09 00:00:00,26.21,2091.0,United Kingdom
INV025015,SC2478,LUNCH BAG RED RETROSPOT,5,2024-07-14 00:00:00,17.8,2418.0,United Kingdom
INV022475,SC2855,GLASS STAR FROSTED T-LIGHT HOLDER,3,2024-09-28 00:00:00,54.17,2104.0,United Kingdom
INV023330,SC6617,ASSORTED COLOUR BIRD ORNAMENT,7,2024-11-11 00:00:00,28.22,2164.0,United Kingdom
INV021058,SC8870,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-12-20 00:00:00,27.82,2041.0,United Kingdom
INV020112,SC9723,JUMBO BAG RED RETROSPOT,4,2024-12-04 00:00:00,19.41,2004.0,United Kingdom
INV025155,SC7366,GLASS STAR FROSTED T-LIGHT HOLDER,6,2023-06-04 00:00:00,13.87,2483.0,United Kingdom
INV024566,SC4653,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-07-16 00:00:00,29.07,2314.0,United Kingdom
INV023108,SC1189,PARTY BUNTING,1,,13.42,2149.0,United Kingdom
INV020130,SC3478,GLASS STAR FROSTED T-LIGHT HOLDER,2,2024-11-24 00:00:00,60.99,2005.0,United Kingdom
INV025086,SC2312,PARTY BUNTING,6,2024-08-17 00:00:00,13.01,2442.0,United Kingdom
INV024118,SC5070,REGENCY CAKESTAND 3 TIER,7,2024-08-20 00:00:00,22.4,2248.0,United Kingdom
INV022444,SC3492,VINTAGE UNION JACK MEMOBOARD,5,2024-09-18 00:00:00,69.77,2100.0,United Kingdom
INV023342,SC4195,GLASS STAR FROSTED T-LIGHT HOLDER,6,2024-11-09 00:00:00,11.63,2166.0,France
INV023974,SC9288,WHITE HANGING HEART T-LIGHT HOLDER,6,2024-10-22 00:00:00,60.62,2226.0,United Kingdom
INV022557,SC4780,CREAM CUPID HEARTS COAT HANGER,2,2024-10-29 00:00:00,39.81,2109.0,United Kingdom
INV022496,SC4101,PARTY BUNTING,2,2024-11-19 00:00:00,70.42,2105.0,United Kingdom
INV021218,SC9472,JUMBO BAG RED RETROSPOT,1,2024-12-06 00:00:00,33.6,,United Kingdom
INV020511,SC4929,CREAM CUPID HEARTS COAT HANGER,6,2024-12-20 00:00:00,32.56,2019.0,United Kingdom
CINV021325,SC3849,VINTAGE UNION JACK MEMOBOARD,-4,2024-11-21 00:00:00,46.18,2051.0,United Kingdom
INV020196,SC5740,LUNCH BAG RED RETROSPOT,7,2024-12-14 00:00:00,70.55,2007.0,Spain
INV021327,SC5622,VINTAGE UNION JACK MEMOBOARD,6,2024-11-14 00:00:00,36.42,2051.0,Spain
INV021200,SC1911,VINTAGE UNION JACK MEMOBOARD,8,2024-12-20 00:00:00,6.2,2046.0,United Kingdom
INV024621,SC5160,CREAM CUPID HEARTS COAT HANGER,5,2024-09-29 00:00:00,48.62,2322.0,Spain
CINV021723,SC8312,VINTAGE UNION JACK MEMOBOARD,-3,2024-11-29 00:00:00,34.97,2065.0,Belgium
INV022527,SC1848,WHITE HANGING HEART T-LIGHT HOLDER,8,2024-10-21 00:00:00,-2.5,2108.0,United Kingdom
INV024066,SC6356,GLASS STAR FROSTED T-LIGHT HOLDER,1,2024-07-28 00:00:00,55.9,2240.0,United Kingdom
INV024498,SC8635,JUMBO BAG RED RETROSPOT,4,2024-09-26 00:00:00,69.1,2304.0,United Kingdom
INV022717,SC2716,REGENCY CAKESTAND 3 TIER,3,2024-08-27 00:00:00,56.67,2121.0,United Kingdom
INV024274,SC1984,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-10-23 00:00:00,18.65,2270.0,Germany
INV022170,SC9629,CREAM CUPID HEARTS COAT HANGER,3,2024-11-20 00:00:00,69.4,2082.0,United Kingdom
INV021245,SC7847,REGENCY CAKESTAND 3 TIER,6,2024-12-16 00:00:00,52.52,2048.0,Germany
INV023322,SC6628,LUNCH BAG RED RETROSPOT,8,2024-10-09 00:00:00,75.3,2164.0,United Kingdom
INV024080,SC5970,VINTAGE UNION JACK MEMOBOARD,8,,51.97,2242.0,Germany
INV023683,SC4958,REGENCY CAKESTAND 3 TIER,1,2024-11-18 00:00:00,41.6,2190.0,United Kingdom
INV024109,SC2131,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-10-06 00:00:00,36.28,2246.0,Netherlands
INV023068,SC4001,PACK OF 72 RETROSPOT CAKE CASES,1,2024-10-01 00:00:00,19.68,,Germany
INV023995,SC3314,REGENCY CAKESTAND 3 TIER,1,2024-07-23 00:00:00,77.83,2229.0,United Kingdom
INV022811,SC6377,PACK OF 72 RETROSPOT CAKE CASES,3,2024-11-15 00:00:00,63.55,2128.0,United Kingdom
INV020755,SC3130,JUMBO BAG RED RETROSPOT,2,2024-12-12 00:00:00,48.38,2029.0,United Kingdom
INV023123,SC9635,VINTAGE UNION JACK MEMOBOARD,6,2024-11-12 00:00:00,21.7,2150.0,Belgium
INV022373,SC4145,GLASS STAR FROSTED T-LIGHT HOLDER,4,2024-11-25 00:00:00,61.8,2095.0,United Kingdom
INV021726,SC8349,VINTAGE UNION JACK MEMOBOARD,8,2024-12-19 00:00:00,65.06,2065.0,United Kingdom
INV023823,SC2095,VINTAGE UNION JACK MEMOBOARD,6,2024-08-24 00:00:00,75.74,2201.0,United Kingdom
INV021038,SC9309,ASSORTED COLOUR BIRD ORNAMENT,9,2024-11-16 00:00:00,58.86,2040.0,France
INV020151,SC4118,ASSORTED COLOUR BIRD ORNAMENT,6,2024-11-05 00:00:00,N/A,,United Kingdom
CINV024081,SC3108,PARTY BUNTING,-5,2024-11-22 00:00:00,67.26,2242.0,United Kingdom
INV021594,SC2698,REGENCY CAKESTAND 3 TIER,7,2024-11-27 00:00:00,43.66,2061.0,United Kingdom
INV023197,SC8228,WHITE HANGING HEART T-LIGHT HOLDER,6,2024-10-12 00:00:00,43.29,2155.0,United Kingdom
INV024152,SC2693,PARTY BUNTING,1,2024-09-22 00:00:00,19.15,2253.0,France
INV023021,SC5006,LUNCH BAG RED RETROSPOT,3,2024-12-13 00:00:00,23.39,2143.0,United Kingdom
INV022009,SC8661,WHITE HANGING HEART T-LIGHT HOLDER,7,2024-11-10 00:00:00,10.2,2076.0,Germany
INV021667,SC2408,GLASS STAR FROSTED T-LIGHT HOLDER,8,2024-12-13 00:00:00,21.78,2063.0,France
INV021358,SC2146,LUNCH BAG RED RETROSPOT,1,2024-11-17 00:00:00,53.47,2052.0,United Kingdom
INV024593,SC7508,PACK OF 72 RETROSPOT CAKE CASES,6,2024-11-13 00:00:00,2.75,2318.0,United Kingdom
INV020597,SC7330,,3,2024-12-19 00:00:00,48.03,2023.0,United Kingdom
INV025046,SC5044,VINTAGE UNION JACK MEMOBOARD,2,2024-10-02 00:00:00,60.04,2428.0,Spain
INV024863,SC7420,VINTAGE UNION JACK MEMOBOARD,9,2024-04-15 00:00:00,65.51,2366.0,United Kingdom
